team_code,team_name,flag,jersey_number,player_name,position,club,age,status,api_player_id
ECU,Ecuador,🇪🇨,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NED,Netherlands,🇳🇱,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JPN,Japan,🇯🇵,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SWE,Sweden,🇸🇪,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
TUN,Tunisia,🇹🇳,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
BEL,Belgium,🇧🇪,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
EGY,Egypt,🇪🇬,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRN,Iran,🇮🇷,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NZL,New Zealand,🇳🇿,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ESP,Spain,🇪🇸,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CPV,Cape Verde,🇨🇻,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
